Unnamed: 0,property_type,state,region,lat,lon,area_m2,price_brl,city
5190,apartment,Rio de Janeiro,Southeast,-22.9967847,-43.5080334,112.0,848408.53,Rio de Janeiro
5191,apartment,Rio de Janeiro,Southeast,-22.89896,-43.290958,64.0,459138.71,Rio de Janeiro
5192,house,Rio de Janeiro,Southeast,-22.781237,-41.949409,100.0,1097940.43,Armação dos Búzios
5193,apartment,Rio de Janeiro,Southeast,-22.8902254,-43.2768174,81.0,469120.01,Rio de Janeiro
5194,house,Rio de Janeiro,Southeast,-22.886667,-43.12096,84.0,393742.15,Niterói
5195,apartment,Rio de Janeiro,Southeast,-22.936752,-43.175926,134.0,1509345.03,Rio de Janeiro
5196,apartment,Rio de Janeiro,Southeast,-22.962273,-43.169266,130.0,1497191.5,Rio de Janeiro
5197,apartment,Rio de Janeiro,Southeast,-22.914576,-43.259403,,504054.48,Rio de Janeiro
5198,apartment,Rio de Janeiro,Southeast,-22.898705,-43.043774,57.0,309419.57,Niterói
5199,apartment,Rio de Janeiro,Southeast,-22.90551,-43.280849,74.0,282686.67,Rio de Janeiro
5200,apartment,Rio de Janeiro,Southeast,-22.940249,-43.199631,107.0,1097940.43,Rio de Janeiro
5201,house,Rio de Janeiro,Southeast,-22.504393,-41.919449,76.0,284466.37,Rio das Ostras
5202,apartment,Rio de Janeiro,Southeast,-22.931274,-43.348412,84.0,424030.02,Rio de Janeiro
5203,apartment,Rio de Janeiro,Southeast,-22.898705,-43.043774,78.0,429194.89,Niterói
5204,house,Rio de Janeiro,Southeast,-22.924335,-43.234013,190.0,323070.49,Rio de Janeiro
5205,apartment,Rio de Janeiro,Southeast,-22.878649,-43.265549,69.0,339363.39,Rio de Janeiro
5206,apartment,Rio de Janeiro,Southeast,-22.901222,-43.103954,104.0,788520.85,Niterói
5207,house,Rio de Janeiro,Southeast,-22.9398892,-43.3473344,,948221.29,Rio de Janeiro
5208,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,170.0,1097940.43,Rio de Janeiro
5209,house,Rio de Janeiro,Southeast,-22.899759,-43.317394,72.0,818464.67,Rio de Janeiro
5210,house,Rio de Janeiro,Southeast,-22.941095,-43.31498,178.0,1147846.81,Rio de Janeiro
5211,apartment,Rio de Janeiro,Southeast,-23.009256,-43.422048,,1207734.48,Rio de Janeiro
5212,apartment,Rio de Janeiro,Southeast,-22.9628682,-43.1700482,75.0,807676.27,Rio de Janeiro
5213,apartment,Rio de Janeiro,Southeast,-22.836517,-43.27874,,354335.31,Rio de Janeiro
5214,apartment,Rio de Janeiro,Southeast,-22.889437,-43.117775,55.0,429194.89,Niterói
5215,apartment,Rio de Janeiro,Southeast,-22.917025,-43.262188,160.0,424030.02,Rio de Janeiro
5216,apartment,Rio de Janeiro,Southeast,-22.9681736,-43.3907025,71.0,429194.89,Rio de Janeiro
5217,apartment,Rio de Janeiro,Southeast,-22.973068,-43.382183,83.0,628820.41,Rio de Janeiro
5218,house,Rio de Janeiro,Southeast,-22.9245557,-43.3523372,148.0,449157.45,Rio de Janeiro
5219,apartment,Rio de Janeiro,Southeast,-22.985123,-43.195297,,898539.83,Rio de Janeiro
5220,apartment,Rio de Janeiro,Southeast,-23.0219358,-43.4767032,,529007.65,Rio de Janeiro
5221,apartment,Rio de Janeiro,Southeast,-22.9676159,-43.4132024,63.0,394260.42,Rio de Janeiro
5222,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,240.0,1347472.36,Niterói
5223,apartment,Rio de Janeiro,Southeast,-22.979204,-43.18985,55.0,706242.14,Rio de Janeiro
5224,house,Rio de Janeiro,Southeast,-22.941095,-43.31498,128.0,1079974.15,Rio de Janeiro
5225,apartment,Rio de Janeiro,Southeast,-23.012123,-43.4434248,113.0,868251.97,Rio de Janeiro
5226,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,,898314.91,Rio de Janeiro
5227,apartment,Rio de Janeiro,Southeast,-22.974054,-43.187428,69.0,898314.91,Rio de Janeiro
5228,apartment,Rio de Janeiro,Southeast,-22.934788,-43.327747,82.0,620835.4,Rio de Janeiro
5229,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,106.0,798502.15,Niterói
5230,apartment,Rio de Janeiro,Southeast,-22.90151,-43.283844,65.0,399251.07,Rio de Janeiro
5231,apartment,Rio de Janeiro,Southeast,-22.917025,-43.262188,62.0,297830.6,Rio de Janeiro
5232,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,91.0,585565.3,Rio de Janeiro
5233,apartment,Rio de Janeiro,Southeast,-22.788343,-42.137508,80.0,289457.01,São Pedro da Aldeia
5234,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,89.0,578914.03,Rio de Janeiro
5235,apartment,Rio de Janeiro,Southeast,-22.930645,-43.240059,,797580.31,Rio de Janeiro
5236,apartment,Rio de Janeiro,Southeast,-22.947811,-43.185612,111.0,1397378.74,Rio de Janeiro
5237,apartment,Rio de Janeiro,Southeast,-22.9256401,-43.376147,65.0,291752.71,Rio de Janeiro
5238,apartment,Rio de Janeiro,Southeast,-22.974758,-43.197716,114.0,1626948.12,Rio de Janeiro
5239,apartment,Rio de Janeiro,Southeast,-22.939579,-43.249523,57.0,369307.22,Rio de Janeiro
5240,apartment,Rio de Janeiro,Southeast,-22.944958,-43.240059,110.0,752148.51,Rio de Janeiro
5241,apartment,Rio de Janeiro,Southeast,-22.943672,-43.181221,90.0,1140842.74,Rio de Janeiro
5242,apartment,Rio de Janeiro,Southeast,-23.0177659,-43.4817397,64.0,545181.47,Rio de Janeiro
5243,apartment,Rio de Janeiro,Southeast,-22.930389,-43.269073,62.0,343262.39,Rio de Janeiro
5244,house,Rio de Janeiro,Southeast,-22.906933,-43.289089,110.0,499063.83,Rio de Janeiro
5245,house,Rio de Janeiro,Southeast,-22.937475,-43.36084,110.0,596112.81,Rio de Janeiro
5246,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,92.0,683717.44,Rio de Janeiro
5247,apartment,Rio de Janeiro,Southeast,-22.9154309,-43.3798495,,308936.17,Rio de Janeiro
5248,apartment,Rio de Janeiro,Southeast,-22.912468,-43.226757,73.0,399251.07,Rio de Janeiro
5249,house,Rio de Janeiro,Southeast,-22.890429,-43.089886,75.0,394260.42,Niterói
5250,apartment,Rio de Janeiro,Southeast,-22.975958,-43.324638,60.0,258515.04,Rio de Janeiro
5251,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,87.0,636045.06,Rio de Janeiro
5252,apartment,Rio de Janeiro,Southeast,-22.924101,-43.37141,61.0,323070.49,Rio de Janeiro
5253,apartment,Rio de Janeiro,Southeast,-22.920021,-43.221275,138.0,848060.07,Rio de Janeiro
5254,house,Rio de Janeiro,Southeast,-22.899759,-43.317394,108.0,484605.74,Rio de Janeiro
5255,apartment,Rio de Janeiro,Southeast,-23.000669,-43.392197,114.0,1161034.64,Rio de Janeiro
5256,apartment,Rio de Janeiro,Southeast,-22.96744,-43.21587,85.0,1414505.01,Rio de Janeiro
5257,apartment,Rio de Janeiro,Southeast,-22.962952,-43.183189,77.0,1383145.61,Rio de Janeiro
5258,house,Rio de Janeiro,Southeast,-22.940199,-43.0527096,191.0,948221.29,Niterói
5259,apartment,Rio de Janeiro,Southeast,-22.9407541,-43.3345891,94.0,578914.03,Rio de Janeiro
5260,house,Rio de Janeiro,Southeast,-22.607416,-42.008881,146.0,688708.09,Cabo Frio
5261,apartment,Rio de Janeiro,Southeast,-22.956734,-43.198471,68.0,888333.61,Rio de Janeiro
5262,apartment,Rio de Janeiro,Southeast,-23.0150389,-43.5199689,91.0,403304.05,Rio de Janeiro
5263,house,Rio de Janeiro,Southeast,-22.9076,-43.104118,113.0,555277.43,Niterói
5264,apartment,Rio de Janeiro,Southeast,-22.9375112,-43.3503738,,369307.22,Rio de Janeiro
5265,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,118.0,469120.01,Cabo Frio
5266,house,Rio de Janeiro,Southeast,-22.927393,-43.043774,226.0,1108535.66,Niterói
5267,apartment,Rio de Janeiro,Southeast,-22.984419,-43.192619,115.0,1211514.4,Rio de Janeiro
5268,house,Rio de Janeiro,Southeast,-22.9379952,-43.0715504,,578914.03,Niterói
5269,apartment,Rio de Janeiro,Southeast,-22.906544,-43.269073,63.0,319400.84,Rio de Janeiro
5270,apartment,Rio de Janeiro,Southeast,-22.900311,-43.288967,56.0,274485.1,Rio de Janeiro
5271,apartment,Rio de Janeiro,Southeast,-22.907639,-43.291534,,389269.77,Rio de Janeiro
5272,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,100.0,656236.96,Rio de Janeiro
5273,apartment,Rio de Janeiro,Southeast,-23.0043397,-43.3885107,105.0,1161914.83,Rio de Janeiro
5274,house,Rio de Janeiro,Southeast,-22.857649,-43.308479,205.0,978165.11,Rio de Janeiro
5275,house,Rio de Janeiro,Southeast,-22.931858,-43.0219603,100.0,359325.95,Niterói
5276,apartment,Rio de Janeiro,Southeast,-22.9395435,-43.2499775,77.0,500730.69,Rio de Janeiro
5277,apartment,Rio de Janeiro,Southeast,-22.928306,-43.230246,240.0,913769.65,Rio de Janeiro
5278,apartment,Rio de Janeiro,Southeast,-23.001354,-43.327053,125.0,1463913.24,Rio de Janeiro
5279,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,80.0,519026.39,Cabo Frio
5280,apartment,Rio de Janeiro,Southeast,-22.983202,-43.226498,,1147846.81,Rio de Janeiro
5281,apartment,Rio de Janeiro,Southeast,-23.0204992,-43.4814946,121.0,787484.34,Rio de Janeiro
5282,apartment,Rio de Janeiro,Southeast,-22.92754,-43.3911704,53.0,247535.65,Rio de Janeiro
5283,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,96.0,988146.4,Niterói
5284,apartment,Rio de Janeiro,Southeast,-22.836403,-43.29324,110.0,302878.6,Rio de Janeiro
5285,apartment,Rio de Janeiro,Southeast,-22.906662,-43.278404,72.0,309419.57,Rio de Janeiro
5286,apartment,Rio de Janeiro,Southeast,-22.902739,-43.104069,92.0,898314.91,Niterói
5287,house,Rio de Janeiro,Southeast,-22.9488103,-43.3312894,96.0,655227.35,Rio de Janeiro
5288,apartment,Rio de Janeiro,Southeast,-23.0309651,-43.4811844,57.0,633006.17,Rio de Janeiro
5289,house,Rio de Janeiro,Southeast,-22.9537656,-43.3377875,237.0,848408.53,Rio de Janeiro
5290,apartment,Rio de Janeiro,Southeast,-23.007523,-43.485062,181.0,948221.29,Rio de Janeiro
5291,apartment,Rio de Janeiro,Southeast,-22.911716,-43.067528,90.0,359325.95,Niterói
5292,apartment,Rio de Janeiro,Southeast,-22.975479,-43.206188,65.0,1504297.06,Rio de Janeiro
5293,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,140.0,848408.53,Cabo Frio
5294,apartment,Rio de Janeiro,Southeast,-22.995668,-43.255493,78.0,1018090.23,Rio de Janeiro
5295,apartment,Rio de Janeiro,Southeast,-22.81672,-43.2071616,74.0,504797.64,Rio de Janeiro
5296,apartment,Rio de Janeiro,Southeast,-22.952101,-43.195904,96.0,1447285.12,Rio de Janeiro
5297,apartment,Rio de Janeiro,Southeast,-23.001205,-43.341537,100.0,1417341.3,Rio de Janeiro
5298,house,Rio de Janeiro,Southeast,-22.9442624,-43.0430958,180.0,948221.29,Niterói
5299,apartment,Rio de Janeiro,Southeast,-22.845638,-43.257355,62.0,292782.63,Rio de Janeiro
5300,apartment,Rio de Janeiro,Southeast,-22.9891472,-43.3522066,163.0,1527135.36,Rio de Janeiro
5301,house,Rio de Janeiro,Southeast,-22.984381,-43.489609,84.0,379288.51,Rio de Janeiro
5302,apartment,Rio de Janeiro,Southeast,-22.904367,-43.109356,60.0,388694.19,Niterói
5303,apartment,Rio de Janeiro,Southeast,-22.93092,-43.356548,72.0,444166.8,Rio de Janeiro
5304,apartment,Rio de Janeiro,Southeast,-22.89315,-43.282814,98.0,691572.79,Rio de Janeiro
5305,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,100.0,757196.48,Rio de Janeiro
5306,apartment,Rio de Janeiro,Southeast,-23.00695,-43.40945,101.0,1362444.27,Rio de Janeiro
5307,apartment,Rio de Janeiro,Southeast,-22.918749,-43.236431,,710709.72,Rio de Janeiro
5308,house,Rio de Janeiro,Southeast,-22.9108433,-43.2890241,65.0,404241.69,Rio de Janeiro
5309,house,Rio de Janeiro,Southeast,-22.8775797,-42.8093939,170.0,379288.51,Maricá
5310,apartment,Rio de Janeiro,Southeast,-22.974054,-43.187428,145.0,1211514.4,Rio de Janeiro
5311,apartment,Rio de Janeiro,Southeast,-22.882977,-43.27964,101.0,555277.43,Rio de Janeiro
5312,apartment,Rio de Janeiro,Southeast,-22.607416,-42.008881,177.0,568932.77,Cabo Frio
5313,apartment,Rio de Janeiro,Southeast,-22.9263123,-43.2221188,87.0,618839.15,Rio de Janeiro
5314,apartment,Rio de Janeiro,Southeast,-22.899942,-43.281296,105.0,636045.06,Rio de Janeiro
5315,apartment,Rio de Janeiro,Southeast,-23.002188,-43.351018,82.0,863004.67,Rio de Janeiro
5316,apartment,Rio de Janeiro,Southeast,-22.9683094,-43.1852811,118.0,1097940.43,Rio de Janeiro
5317,house,Rio de Janeiro,Southeast,-23.003313,-43.440395,250.0,1514393.0,Rio de Janeiro
5318,house,Rio de Janeiro,Southeast,-22.956772,-43.33279,143.0,988146.4,Rio de Janeiro
5319,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,,497496.8,São Pedro da Aldeia
5320,apartment,Rio de Janeiro,Southeast,-23.00218,-43.34748,131.0,1370654.5,Rio de Janeiro
5321,apartment,Rio de Janeiro,Southeast,-22.924299,-43.361336,78.0,489082.54,Rio de Janeiro
5322,house,Rio de Janeiro,Southeast,-22.931858,-43.0219603,225.0,748595.73,Niterói
5323,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,,493692.1,Rio de Janeiro
5324,house,Rio de Janeiro,Southeast,-22.465082,-41.939487,62.0,239550.63,Rio das Ostras
5325,house,Rio de Janeiro,Southeast,-22.932724,-43.393841,252.0,568932.77,Rio de Janeiro
5326,apartment,Rio de Janeiro,Southeast,-22.9682038,-43.3859083,70.0,595661.23,Rio de Janeiro
5327,apartment,Rio de Janeiro,Southeast,-22.9337223,-43.3602586,75.0,319400.84,Rio de Janeiro
5328,apartment,Rio de Janeiro,Southeast,-22.89315,-43.282814,164.0,615853.13,Rio de Janeiro
5329,apartment,Rio de Janeiro,Southeast,-22.913736,-43.272068,,274485.1,Rio de Janeiro
5330,apartment,Rio de Janeiro,Southeast,-22.970936,-43.394451,77.0,519026.39,Rio de Janeiro
5331,house,Rio de Janeiro,Southeast,-22.8082864,-43.2001445,195.0,1147846.81,Rio de Janeiro
5332,apartment,Rio de Janeiro,Southeast,-22.901369,-43.123898,105.0,648782.97,Niterói
5333,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,80.0,309419.57,São Pedro da Aldeia
5334,apartment,Rio de Janeiro,Southeast,-22.958323,-43.385727,57.0,329382.13,Rio de Janeiro
5335,apartment,Rio de Janeiro,Southeast,-22.934675,-43.335987,76.0,563942.12,Rio de Janeiro
5336,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,132.0,269494.46,São Pedro da Aldeia
5337,apartment,Rio de Janeiro,Southeast,-22.94775,-43.192875,81.0,908635.8,Rio de Janeiro
5338,apartment,Rio de Janeiro,Southeast,-22.9547694,-43.0749636,,848408.53,Niterói
5339,apartment,Rio de Janeiro,Southeast,-23.0063187,-43.4303181,54.0,424030.02,Rio de Janeiro
5340,apartment,Rio de Janeiro,Southeast,-22.844591,-43.308949,,469020.18,Rio de Janeiro
5341,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,117.0,999499.39,Rio de Janeiro
5342,apartment,Rio de Janeiro,Southeast,-22.930389,-43.269073,110.0,759048.53,Rio de Janeiro
5343,apartment,Rio de Janeiro,Southeast,-23.009277,-43.436162,78.0,653773.62,Rio de Janeiro
5344,apartment,Rio de Janeiro,Southeast,-22.966846,-43.192875,141.0,1514393.0,Rio de Janeiro
5345,house,Rio de Janeiro,Southeast,-22.928339,-43.335056,147.0,999499.39,Rio de Janeiro
5346,apartment,Rio de Janeiro,Southeast,-22.927565,-43.359093,60.0,424030.02,Rio de Janeiro
5347,house,Rio de Janeiro,Southeast,-22.8814272,-43.0378349,160.0,469120.01,Niterói
5348,apartment,Rio de Janeiro,Southeast,-22.966846,-43.192875,65.0,656236.96,Rio de Janeiro
5349,apartment,Rio de Janeiro,Southeast,-23.00189,-43.390007,120.0,1147846.81,Rio de Janeiro
5350,apartment,Rio de Janeiro,Southeast,-22.919926,-43.190456,122.0,948221.29,Rio de Janeiro
5351,house,Rio de Janeiro,Southeast,-22.928919,-43.255779,112.0,499063.83,Rio de Janeiro
5352,apartment,Rio de Janeiro,Southeast,-22.900564,-43.101181,107.0,555277.43,Niterói
5353,apartment,Rio de Janeiro,Southeast,-22.967552,-43.392059,73.0,558414.78,Rio de Janeiro
5354,apartment,Rio de Janeiro,Southeast,-23.008099,-43.297207,,598876.59,Rio de Janeiro
5355,apartment,Rio de Janeiro,Southeast,-22.9610902,-43.3937673,60.0,329382.13,Rio de Janeiro
5356,apartment,Rio de Janeiro,Southeast,-22.914404,-43.219326,84.0,848408.53,Rio de Janeiro
5357,apartment,Rio de Janeiro,Southeast,-22.926994,-43.29324,75.0,312974.53,Rio de Janeiro
5358,apartment,Rio de Janeiro,Southeast,-22.953047,-43.195389,120.0,1222628.51,Rio de Janeiro
5359,apartment,Rio de Janeiro,Southeast,-22.943487,-43.25515,82.0,649791.75,Rio de Janeiro
5360,house,Rio de Janeiro,Southeast,-22.855797,-43.253361,100.0,548261.79,Rio de Janeiro
5361,house,Rio de Janeiro,Southeast,-22.89315,-43.282814,,393742.15,Rio de Janeiro
5362,apartment,Rio de Janeiro,Southeast,-22.9880454,-43.3108694,60.0,828495.77,Rio de Janeiro
5363,apartment,Rio de Janeiro,Southeast,-23.012362,-43.443916,81.0,555698.37,Rio de Janeiro
5364,house,Rio de Janeiro,Southeast,-22.607416,-42.008881,82.0,339363.39,Cabo Frio
5365,apartment,Rio de Janeiro,Southeast,-22.923012,-43.232719,240.0,1378097.65,Rio de Janeiro
5366,apartment,Rio de Janeiro,Southeast,-22.898661,-43.288048,78.0,527011.41,Rio de Janeiro
5367,apartment,Rio de Janeiro,Southeast,-22.905197,-43.284065,70.0,272590.73,Rio de Janeiro
5368,apartment,Rio de Janeiro,Southeast,-22.935173,-43.070477,87.0,314410.19,Niterói
5369,house,Rio de Janeiro,Southeast,-22.973616,-43.414402,170.0,593885.94,Rio de Janeiro
5370,house,Rio de Janeiro,Southeast,-22.943417,-43.031635,144.0,499063.83,Niterói
5371,house,Rio de Janeiro,Southeast,-22.930645,-43.240059,160.0,656734.47,Rio de Janeiro
5372,apartment,Rio de Janeiro,Southeast,-22.929174,-43.231567,110.0,1312473.95,Rio de Janeiro
5373,apartment,Rio de Janeiro,Southeast,-23.0200443,-43.4794688,90.0,413934.08,Rio de Janeiro
5374,apartment,Rio de Janeiro,Southeast,-22.903627,-43.124226,154.0,1247659.6,Niterói
5375,apartment,Rio de Janeiro,Southeast,-22.912226,-43.264011,65.0,282686.67,Rio de Janeiro
5376,house,Rio de Janeiro,Southeast,-22.487602,-41.918324,90.0,329382.13,Rio das Ostras
5377,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,70.0,555277.43,Niterói
5378,apartment,Rio de Janeiro,Southeast,-22.903612,-43.101875,82.0,676428.86,Niterói
5379,house,Rio de Janeiro,Southeast,-22.9855277,-43.4597967,240.0,988146.4,Rio de Janeiro
5380,apartment,Rio de Janeiro,Southeast,-22.934788,-43.327747,77.0,519026.39,Rio de Janeiro
5381,apartment,Rio de Janeiro,Southeast,-22.976603,-43.191399,,1261994.16,Rio de Janeiro
5382,apartment,Rio de Janeiro,Southeast,-22.92046,-43.26667,200.0,625949.09,Rio de Janeiro
5383,apartment,Rio de Janeiro,Southeast,-22.925093,-43.327053,128.0,848408.53,Rio de Janeiro
5384,apartment,Rio de Janeiro,Southeast,-22.465082,-41.939487,70.0,334372.75,Rio das Ostras
5385,apartment,Rio de Janeiro,Southeast,-22.913736,-43.272068,,628820.41,Rio de Janeiro
5386,house,Rio de Janeiro,Southeast,-22.92046,-43.26667,,1564872.79,Rio de Janeiro
5387,apartment,Rio de Janeiro,Southeast,-22.917889,-43.259933,,535085.5,Rio de Janeiro
5388,house,Rio de Janeiro,Southeast,-22.930389,-43.269073,170.0,1147846.81,Rio de Janeiro
5389,apartment,Rio de Janeiro,Southeast,-22.9813111,-43.1910241,75.0,954790.86,Rio de Janeiro
5390,apartment,Rio de Janeiro,Southeast,-22.9700092,-43.1864036,,1485230.24,Rio de Janeiro
5391,apartment,Rio de Janeiro,Southeast,-22.919714,-43.238762,152.0,898314.91,Rio de Janeiro
5392,apartment,Rio de Janeiro,Southeast,-23.0244911,-43.4632092,90.0,959115.56,Rio de Janeiro
5393,house,Rio de Janeiro,Southeast,-22.841627,-43.2644,63.0,454317.88,Rio de Janeiro
5394,apartment,Rio de Janeiro,Southeast,-22.936752,-43.175926,75.0,807676.27,Rio de Janeiro
5395,apartment,Rio de Janeiro,Southeast,-23.0099823,-43.4649006,148.0,969211.52,Rio de Janeiro
5396,apartment,Rio de Janeiro,Southeast,-22.9402461,-43.3576553,81.0,345352.17,Rio de Janeiro
5397,house,Rio de Janeiro,Southeast,-22.984114,-43.493359,80.0,449157.45,Rio de Janeiro
5398,apartment,Rio de Janeiro,Southeast,-23.003313,-43.440395,69.0,503788.07,Rio de Janeiro
5399,apartment,Rio de Janeiro,Southeast,-22.901859,-43.110249,60.0,618839.15,Niterói
5400,apartment,Rio de Janeiro,Southeast,-22.952101,-43.195904,165.0,1655736.35,Rio de Janeiro
5401,house,Rio de Janeiro,Southeast,-22.935555,-43.3601,181.0,797503.99,Rio de Janeiro
5402,apartment,Rio de Janeiro,Southeast,-22.924782,-43.359634,89.0,429194.89,Rio de Janeiro
5403,apartment,Rio de Janeiro,Southeast,-22.8115439,-43.2131225,70.0,613848.5,Rio de Janeiro
5404,apartment,Rio de Janeiro,Southeast,-22.9981084,-43.360172,,279475.72,Rio de Janeiro
5405,apartment,Rio de Janeiro,Southeast,-22.7971533,-43.1937634,104.0,588895.33,Rio de Janeiro
5406,apartment,Rio de Janeiro,Southeast,-22.9033941,-43.2566912,76.0,419213.6,Rio de Janeiro
5407,apartment,Rio de Janeiro,Southeast,-22.925093,-43.327053,198.0,1347472.36,Rio de Janeiro
5408,apartment,Rio de Janeiro,Southeast,-22.925093,-43.327053,70.0,449157.45,Rio de Janeiro
5409,apartment,Rio de Janeiro,Southeast,-22.8878959,-43.2782387,100.0,588895.33,Rio de Janeiro
5410,apartment,Rio de Janeiro,Southeast,-22.940643,-43.250263,100.0,424030.02,Rio de Janeiro
5411,apartment,Rio de Janeiro,Southeast,-22.94775,-43.192875,118.0,1463913.24,Rio de Janeiro
5412,apartment,Rio de Janeiro,Southeast,-23.0002715,-43.3342682,74.0,656236.96,Rio de Janeiro
5413,apartment,Rio de Janeiro,Southeast,-22.824287,-43.043255,67.0,279475.72,São Gonçalo
5414,apartment,Rio de Janeiro,Southeast,-23.003313,-43.440395,67.0,484291.54,Rio de Janeiro
5415,apartment,Rio de Janeiro,Southeast,-22.925322,-43.232567,70.0,540133.5,Rio de Janeiro
5416,apartment,Rio de Janeiro,Southeast,-22.962494,-43.223068,75.0,1337491.1,Rio de Janeiro
5417,apartment,Rio de Janeiro,Southeast,-22.970006,-43.393471,84.0,690403.73,Rio de Janeiro
5418,apartment,Rio de Janeiro,Southeast,-22.905773,-43.096428,85.0,419213.6,Niterói
5419,apartment,Rio de Janeiro,Southeast,-22.936752,-43.175926,116.0,1447285.12,Rio de Janeiro
5420,apartment,Rio de Janeiro,Southeast,-22.836164,-43.322224,108.0,319400.84,Rio de Janeiro
5421,apartment,Rio de Janeiro,Southeast,-22.906544,-43.269073,60.0,269494.46,Rio de Janeiro
5422,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,,618839.15,Cabo Frio
5423,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,63.0,494701.71,Rio de Janeiro
5424,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,190.0,1028071.49,Rio de Janeiro
5425,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,137.0,837964.14,Rio de Janeiro
5426,apartment,Rio de Janeiro,Southeast,-22.979204,-43.18985,78.0,802628.28,Rio de Janeiro
5427,apartment,Rio de Janeiro,Southeast,-23.0190299,-43.4690486,191.0,863380.44,Rio de Janeiro
5428,house,Rio de Janeiro,Southeast,-22.914701,-43.244896,210.0,693698.74,Rio de Janeiro
5429,apartment,Rio de Janeiro,Southeast,-22.919079,-43.253876,84.0,575469.33,Rio de Janeiro
5430,house,Rio de Janeiro,Southeast,-22.9535569,-43.0620316,250.0,838427.23,Niterói
5431,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,156.0,409232.33,
5432,house,Rio de Janeiro,Southeast,-22.989748,-43.484791,84.0,342557.39,Rio de Janeiro
5433,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,144.0,1110554.87,Rio de Janeiro
5434,apartment,Rio de Janeiro,Southeast,-22.961102,-43.204967,80.0,1147846.81,Rio de Janeiro
5435,apartment,Rio de Janeiro,Southeast,-22.98501,-43.208004,104.0,1645912.55,Rio de Janeiro
5436,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,106.0,777388.41,Rio de Janeiro
5437,house,Rio de Janeiro,Southeast,-23.0219906,-43.4525407,200.0,1212432.84,Rio de Janeiro
5438,apartment,Rio de Janeiro,Southeast,-22.933111,-43.352722,53.0,328118.46,Rio de Janeiro
5439,house,Rio de Janeiro,Southeast,-22.9456643,-43.0211105,200.0,938240.02,Niterói
5440,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,102.0,737616.35,Rio de Janeiro
5441,apartment,Rio de Janeiro,Southeast,-23.0044783,-43.3423872,126.0,1403337.51,Rio de Janeiro
5442,apartment,Rio de Janeiro,Southeast,-22.935023,-43.363914,70.0,358327.83,Rio de Janeiro
5443,apartment,Rio de Janeiro,Southeast,-22.98501,-43.208004,75.0,1197753.22,Rio de Janeiro
5444,apartment,Rio de Janeiro,Southeast,-22.912924,-43.372177,61.0,252398.8,Rio de Janeiro
5445,apartment,Rio de Janeiro,Southeast,-22.9363661,-43.3492493,54.0,300514.25,Rio de Janeiro
5446,apartment,Rio de Janeiro,Southeast,-22.978764,-43.194691,189.0,1297565.98,Rio de Janeiro
5447,apartment,Rio de Janeiro,Southeast,-23.0150389,-43.5199689,124.0,466934.79,Rio de Janeiro
5448,apartment,Rio de Janeiro,Southeast,-22.9681736,-43.3907025,153.0,618839.15,Rio de Janeiro
5449,house,Rio de Janeiro,Southeast,-22.898705,-43.043774,250.0,888333.61,Niterói
5450,apartment,Rio de Janeiro,Southeast,-22.94775,-43.192875,88.0,1077977.9,Rio de Janeiro
5451,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,86.0,788520.85,Rio de Janeiro
5452,apartment,Rio de Janeiro,Southeast,-22.939579,-43.249523,86.0,454317.88,Rio de Janeiro
5453,apartment,Rio de Janeiro,Southeast,-22.930389,-43.269073,140.0,853108.07,Rio de Janeiro
5454,apartment,Rio de Janeiro,Southeast,-22.9734738,-43.1913719,65.0,802628.28,Rio de Janeiro
5455,apartment,Rio de Janeiro,Southeast,-22.9022863,-43.2865885,96.0,515033.87,Rio de Janeiro
5456,apartment,Rio de Janeiro,Southeast,-22.962196,-43.178349,70.0,998127.67,Rio de Janeiro
