id,property_type,state,region,lat,lon,area_m2,price_brl,city
9179,apartment,Santa Catarina,South,-26.914984,-48.655888,96.0,648782.97,Itajaí
9180,apartment,Santa Catarina,South,-26.985996,-48.636383,154.0,1347472.36,Balneário Camboriú
9181,apartment,Santa Catarina,South,-26.985996,-48.636383,115.0,888333.61,Balneário Camboriú
9182,apartment,Santa Catarina,South,-27.6265575,-48.6868736,64.0,249531.9,Palhoça
9183,apartment,Santa Catarina,South,-26.985996,-48.636383,84.0,618839.15,Balneário Camboriú
9184,apartment,Santa Catarina,South,-26.985996,-48.636383,70.0,389269.77,Balneário Camboriú
9185,house,Santa Catarina,South,-26.80398,-48.648914,252.0,548970.21,Penha
9186,apartment,Santa Catarina,South,-26.985996,-48.636383,106.0,771592.61,Balneário Camboriú
9187,apartment,Santa Catarina,South,-26.985996,-48.636383,,1267622.16,Balneário Camboriú
9188,apartment,Santa Catarina,South,-26.966631,-48.636383,127.0,1347472.36,Balneário Camboriú
9189,house,Santa Catarina,South,-27.630724,-48.68195,240.0,794509.62,Palhoça
9190,apartment,Santa Catarina,South,-26.985996,-48.636383,124.0,1012425.86,Balneário Camboriú
9191,house,Santa Catarina,South,-27.5106501,-48.4860699,200.0,379288.51,Florianópolis
9192,apartment,Santa Catarina,South,-26.985996,-48.636383,215.0,938240.02,Balneário Camboriú
9193,apartment,Santa Catarina,South,-27.106749,-48.628864,,276629.09,Itapema
9194,house,Santa Catarina,South,-26.9613,-48.63024,220.0,1097940.43,Balneário Camboriú
9195,apartment,Santa Catarina,South,-26.985996,-48.636383,188.0,1197753.22,Balneário Camboriú
9196,apartment,Santa Catarina,South,-26.985996,-48.636383,132.0,1467247.68,Balneário Camboriú
9197,apartment,Santa Catarina,South,-26.903387,-48.676495,66.0,447161.17,Itajaí
9198,apartment,Santa Catarina,South,-26.985996,-48.636383,140.0,1330504.2,Balneário Camboriú
9199,house,Santa Catarina,South,-27.4145638,-48.4244275,164.0,554267.83,Florianópolis
9200,house,Santa Catarina,South,-27.010326,-48.647366,140.0,489082.54,Camboriú
9201,apartment,Santa Catarina,South,-27.445972,-48.403809,237.0,1197753.22,Florianópolis
9202,apartment,Santa Catarina,South,-27.597898,-48.5802,79.0,581908.43,Florianópolis
9203,apartment,Santa Catarina,South,-26.946335,-48.629368,152.0,1597004.3,Itajaí
9204,house,Santa Catarina,South,-26.97504,-48.646408,120.0,499063.83,Balneário Camboriú
9205,apartment,Santa Catarina,South,-26.985996,-48.636383,140.0,1377416.18,Balneário Camboriú
9206,apartment,Santa Catarina,South,-27.2423392,-50.2188556,,259513.19,
9207,apartment,Santa Catarina,South,-26.966631,-48.636383,118.0,948221.29,Balneário Camboriú
9208,apartment,Santa Catarina,South,-26.985996,-48.636383,135.0,1360448.03,Balneário Camboriú
9209,apartment,Santa Catarina,South,-26.985996,-48.636383,204.0,988146.4,Balneário Camboriú
9210,apartment,Santa Catarina,South,-26.966631,-48.636383,118.0,1463913.24,Balneário Camboriú
9211,apartment,Santa Catarina,South,-26.929674,-48.641396,59.0,385523.8,Itajaí
9212,apartment,Santa Catarina,South,-26.7585598,-48.6766168,83.0,251389.23,Balneário Piçarras
9213,apartment,Santa Catarina,South,-26.985996,-48.636383,145.0,1572051.09,Balneário Camboriú
9214,apartment,Santa Catarina,South,-26.7759638,-48.6374082,116.0,535085.5,Penha
9215,apartment,Santa Catarina,South,-27.4250134,-48.4044478,100.0,444221.95,Florianópolis
9216,apartment,Santa Catarina,South,-26.985996,-48.636383,138.0,1397378.74,Balneário Camboriú
9217,apartment,Santa Catarina,South,-27.767431,-48.631371,91.0,436181.79,Palhoça
9218,apartment,Santa Catarina,South,-26.0877876,-48.60949865,80.0,259465.98,Itapoá
9219,house,Santa Catarina,South,-27.0095246,-48.6307592,100.0,449157.45,Balneário Camboriú
9220,apartment,Santa Catarina,South,-27.748068,-48.627838,99.0,359325.95,Palhoça
9221,house,Santa Catarina,South,-28.6909961,-49.3959712,,241768.48,Criciúma
9222,apartment,Santa Catarina,South,-26.97504,-48.646408,79.0,419208.61,Balneário Camboriú
9223,apartment,Santa Catarina,South,-26.972862,-48.637276,137.0,868371.08,Balneário Camboriú
9224,apartment,Santa Catarina,South,-26.903387,-48.676495,66.0,481097.52,Itajaí
9225,house,Santa Catarina,South,-27.064003,-48.699066,244.0,1247659.6,Camboriú
9226,apartment,Santa Catarina,South,-26.966631,-48.636383,110.0,529007.65,Balneário Camboriú
9227,apartment,Santa Catarina,South,-26.985996,-48.636383,189.0,1497191.5,Balneário Camboriú
9228,apartment,Santa Catarina,South,-27.580263,-48.541233,82.0,588895.33,Florianópolis
9229,apartment,Santa Catarina,South,-26.966631,-48.636383,128.0,1386399.36,Balneário Camboriú
9230,apartment,Santa Catarina,South,-27.106749,-48.628864,,555277.43,Itapema
9231,apartment,Santa Catarina,South,-27.580166,-48.510677,,324391.48,Florianópolis
9232,apartment,Santa Catarina,South,-27.4334611,-48.3962901,250.0,393742.15,Florianópolis
9233,apartment,Santa Catarina,South,-27.106749,-48.628864,63.0,391722.97,Itapema
9234,apartment,Santa Catarina,South,-26.9601322,-48.6351288,83.0,447161.17,Balneário Camboriú
9235,apartment,Santa Catarina,South,-28.684332,-49.369339,,514575.73,Criciúma
9236,apartment,Santa Catarina,South,-28.68364,-49.382748,84.0,250076.87,Criciúma
9237,apartment,Santa Catarina,South,-27.018064,-48.583778,82.0,394260.42,Balneário Camboriú
9238,house,Santa Catarina,South,-27.645123,-48.692635,90.0,289457.01,Palhoça
9239,apartment,Santa Catarina,South,-26.907598,-48.656788,102.0,499063.83,Itajaí
9240,apartment,Santa Catarina,South,-27.4274991,-48.3995963,80.0,373550.26,Florianópolis
9241,house,Santa Catarina,South,-27.445972,-48.403809,160.0,793511.5,Florianópolis
9242,house,Santa Catarina,South,-27.488176,-48.413792,145.0,359325.95,Florianópolis
9243,apartment,Santa Catarina,South,-26.985996,-48.636383,108.0,648782.97,Balneário Camboriú
9244,house,Santa Catarina,South,-26.995173,-48.645153,103.0,519026.39,Balneário Camboriú
9245,apartment,Santa Catarina,South,-27.440269,-48.501221,159.0,1277603.42,Florianópolis
9246,house,Santa Catarina,South,-27.5953778,-48.5480499,,848408.53,Florianópolis
9247,apartment,Santa Catarina,South,-27.106749,-48.628864,120.0,688708.09,Itapema
9248,apartment,Santa Catarina,South,-26.966631,-48.636383,130.0,1287584.69,Balneário Camboriú
9249,apartment,Santa Catarina,South,-27.106749,-48.628864,203.0,787484.34,Itapema
9250,apartment,Santa Catarina,South,-27.106749,-48.628864,70.0,270571.52,Itapema
9251,house,Santa Catarina,South,-26.985996,-48.636383,112.0,788520.85,Balneário Camboriú
9252,apartment,Santa Catarina,South,-27.13340365,-48.6052312,100.0,501768.86,Itapema
9253,apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,678726.79,Balneário Camboriú
9254,apartment,Santa Catarina,South,-26.985996,-48.636383,162.0,1297565.98,Balneário Camboriú
9255,house,Santa Catarina,South,-27.488176,-48.413792,110.0,359325.95,Florianópolis
9256,apartment,Santa Catarina,South,-26.97504,-48.646408,76.0,519026.39,Balneário Camboriú
9257,apartment,Santa Catarina,South,-26.985996,-48.636383,135.0,998127.67,Balneário Camboriú
9258,apartment,Santa Catarina,South,-27.106749,-48.628864,130.0,575469.33,Itapema
9259,apartment,Santa Catarina,South,-27.7503494,-48.6260823,,383646.22,Palhoça
9260,house,Santa Catarina,South,-27.4444112,-48.4120282,70.0,252398.8,Florianópolis
9261,apartment,Santa Catarina,South,-27.643709,-48.676495,,357427.52,Palhoça
9262,apartment,Santa Catarina,South,-27.160427,-48.50872,90.0,1054017.54,Bombinhas
9263,apartment,Santa Catarina,South,-26.985996,-48.636383,114.0,1435307.61,Balneário Camboriú
9264,apartment,Santa Catarina,South,-27.106749,-48.628864,101.0,531047.14,Itapema
9265,apartment,Santa Catarina,South,-28.6816881,-49.3603351,63.0,251570.08,Criciúma
9266,apartment,Santa Catarina,South,-27.106749,-48.628864,190.0,1055027.11,Itapema
9267,apartment,Santa Catarina,South,-27.42431221,-48.40472828,,524989.57,Florianópolis
9268,apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,1137865.54,Balneário Camboriú
9269,apartment,Santa Catarina,South,-27.445972,-48.403809,77.0,349344.66,Florianópolis
9270,apartment,Santa Catarina,South,-26.985996,-48.636383,,1187771.93,Balneário Camboriú
9271,apartment,Santa Catarina,South,-26.985996,-48.636383,110.0,1197753.22,Balneário Camboriú
9272,apartment,Santa Catarina,South,-26.985996,-48.636383,,688708.09,Balneário Camboriú
9273,apartment,Santa Catarina,South,-27.018064,-48.583778,97.0,429194.89,Balneário Camboriú
9274,house,Santa Catarina,South,-27.148774,-48.4896662,203.0,1497191.5,Bombinhas
9275,apartment,Santa Catarina,South,-26.985996,-48.636383,165.0,888333.61,Balneário Camboriú
9276,apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,1397378.74,Balneário Camboriú
9277,apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,1097940.43,Balneário Camboriú
9278,apartment,Santa Catarina,South,-27.575224,-48.532841,139.0,1327509.8,Florianópolis
9279,apartment,Santa Catarina,South,-27.580896,-48.596298,84.0,548970.21,Florianópolis
9280,apartment,Santa Catarina,South,-26.985996,-48.636383,113.0,848408.53,Balneário Camboriú
9281,apartment,Santa Catarina,South,-26.985996,-48.636383,85.0,459138.71,Balneário Camboriú
9282,apartment,Santa Catarina,South,-27.577587,-48.53326,112.0,898314.91,Florianópolis
9283,apartment,Santa Catarina,South,-27.57658,-48.529926,118.0,720406.63,Florianópolis
9284,apartment,Santa Catarina,South,-26.906027,-48.663803,72.0,449157.45,Itajaí
9285,apartment,Santa Catarina,South,-26.97504,-48.646408,72.0,329382.13,Balneário Camboriú
9286,apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,678726.79,Balneário Camboriú
9287,apartment,Santa Catarina,South,-26.985996,-48.636383,143.0,1390890.93,Balneário Camboriú
9288,apartment,Santa Catarina,South,-26.953863,-48.631474,120.0,958202.55,Itajaí
9289,apartment,Santa Catarina,South,-26.966631,-48.636383,118.0,1455270.14,Balneário Camboriú
9290,apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,1297565.98,Balneário Camboriú
9291,apartment,Santa Catarina,South,-27.750971,-48.779408,94.0,257637.6,Santo Amaro da Imperatriz
9292,house,Santa Catarina,South,-27.488176,-48.413792,110.0,379288.51,Florianópolis
9293,apartment,Santa Catarina,South,-27.106749,-48.628864,149.0,667547.78,Itapema
9294,apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,688708.09,Balneário Camboriú
9295,apartment,Santa Catarina,South,-27.12446598,-48.6055163,162.0,820800.99,Itapema
9296,apartment,Santa Catarina,South,-26.985996,-48.636383,,1097940.43,Balneário Camboriú
9297,house,Santa Catarina,South,-28.056852,-48.616691,230.0,1110554.87,Garopaba
9298,apartment,Santa Catarina,South,-27.57527,-48.538242,128.0,1380410.59,Florianópolis
9299,apartment,Santa Catarina,South,-27.429426,-48.46137,150.0,605757.2,Florianópolis
9300,apartment,Santa Catarina,South,-26.985996,-48.636383,118.0,748595.73,Balneário Camboriú
9301,apartment,Santa Catarina,South,-27.4369422,-48.3962096,93.0,585565.3,Florianópolis
9302,apartment,Santa Catarina,South,-26.946136,-48.630657,111.0,1554084.81,Itajaí
9303,apartment,Santa Catarina,South,-26.985996,-48.636383,200.0,733623.82,Balneário Camboriú
9304,apartment,Santa Catarina,South,-14.235004,-51.92528,69.0,424030.02,
9305,house,Santa Catarina,South,-27.176991,-48.608822,115.0,333166.46,Porto Belo
9306,apartment,Santa Catarina,South,-26.985996,-48.636383,80.0,384279.13,Balneário Camboriú
9307,apartment,Santa Catarina,South,-26.966631,-48.636383,135.0,1097940.43,Balneário Camboriú
9308,apartment,Santa Catarina,South,-26.985996,-48.636383,100.0,748595.73,Balneário Camboriú
9309,apartment,Santa Catarina,South,-27.1406516,-48.591059,97.0,757196.48,Itapema
9310,apartment,Santa Catarina,South,-26.985996,-48.636383,125.0,1497191.5,Balneário Camboriú
9311,apartment,Santa Catarina,South,-26.985996,-48.636383,63.0,463131.24,Balneário Camboriú
9312,apartment,Santa Catarina,South,-26.985996,-48.636383,173.0,1197753.22,Balneário Camboriú
9313,apartment,Santa Catarina,South,-26.985996,-48.636383,135.0,928258.73,Balneário Camboriú
9314,apartment,Santa Catarina,South,-26.97504,-48.646408,80.0,449157.45,Balneário Camboriú
9315,apartment,Santa Catarina,South,-26.932997,-48.645935,60.0,289457.01,Itajaí
9316,apartment,Santa Catarina,South,-26.903387,-48.676495,66.0,400249.19,Itajaí
9317,apartment,Santa Catarina,South,-27.106749,-48.628864,118.0,640083.42,Itapema
9318,house,Santa Catarina,South,-27.4409592,-48.4623336,154.0,239550.63,Florianópolis
9319,apartment,Santa Catarina,South,-27.13860569,-48.59495442,123.0,666332.92,Itapema
9320,apartment,Santa Catarina,South,-27.4369422,-48.3962096,,827868.17,Florianópolis
9321,house,Santa Catarina,South,-27.017061,-48.601307,170.0,888333.61,Balneário Camboriú
9322,house,Santa Catarina,South,-27.02918,-48.65956,150.0,449157.45,Camboriú
9323,apartment,Santa Catarina,South,-26.985996,-48.636383,,748595.73,Balneário Camboriú
9324,apartment,Santa Catarina,South,-27.588776,-48.551689,126.0,678726.79,Florianópolis
9325,apartment,Santa Catarina,South,-27.13639016,-48.5937677,160.0,1302377.99,Itapema
9326,apartment,Santa Catarina,South,-27.14172693,-48.59208909,145.0,959115.56,Itapema
9327,apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,926262.48,Balneário Camboriú
9328,apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,948221.29,Balneário Camboriú
9329,apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,1167809.37,Balneário Camboriú
9330,apartment,Santa Catarina,South,-27.1256577,-48.6151476,99.0,299438.28,Itapema
9331,apartment,Santa Catarina,South,-26.966631,-48.636383,118.0,898314.91,Balneário Camboriú
9332,apartment,Santa Catarina,South,-27.018064,-48.583778,118.0,848408.53,Balneário Camboriú
9333,apartment,Santa Catarina,South,-26.929674,-48.641396,55.0,323448.25,Itajaí
9334,house,Santa Catarina,South,-26.83013,-48.62772,150.0,449157.45,Navegantes
9335,house,Santa Catarina,South,-27.0094204,-48.633131,142.0,678726.79,Balneário Camboriú
9336,house,Santa Catarina,South,-27.6277438,-48.6876586,242.0,933249.38,Palhoça
9337,house,Santa Catarina,South,-27.793158,-48.533951,,698689.35,Florianópolis
9338,apartment,Santa Catarina,South,-27.427469,-48.40535,95.0,614224.82,Florianópolis
9339,apartment,Santa Catarina,South,-27.5620859,-48.5170712,92.0,418244.42,Florianópolis
9340,apartment,Santa Catarina,South,-27.106749,-48.628864,140.0,503586.14,Itapema
9341,apartment,Santa Catarina,South,-26.929674,-48.641396,115.0,913286.82,Itajaí
9342,apartment,Santa Catarina,South,-27.595169,-48.549015,174.0,848408.53,Florianópolis
9343,apartment,Santa Catarina,South,-26.985996,-48.636383,233.0,1619961.22,Balneário Camboriú
9344,apartment,Santa Catarina,South,-26.966631,-48.636383,224.0,1497191.5,Balneário Camboriú
9345,apartment,Santa Catarina,South,-28.672323,-49.368217,,532545.02,Criciúma
9346,apartment,Santa Catarina,South,-26.97532868,-48.64335932,167.0,636045.06,Balneário Camboriú
9347,apartment,Santa Catarina,South,-27.767431,-48.631371,76.0,285626.63,Palhoça
9348,apartment,Santa Catarina,South,-27.639652,-48.665115,106.0,588895.33,Palhoça
9349,apartment,Santa Catarina,South,-26.906027,-48.663803,84.0,532002.05,Itajaí
9350,apartment,Santa Catarina,South,-27.4369422,-48.3962096,73.0,474509.81,Florianópolis
9351,apartment,Santa Catarina,South,-27.748068,-48.627838,147.0,988146.4,Palhoça
9352,house,Santa Catarina,South,-26.80398,-48.648914,135.0,339363.39,Penha
9353,apartment,Santa Catarina,South,-26.985996,-48.636383,105.0,888333.61,Balneário Camboriú
9354,apartment,Santa Catarina,South,-26.985996,-48.636383,,279475.72,Balneário Camboriú
9355,house,Santa Catarina,South,-26.80398,-48.648914,,252398.8,Penha
9356,apartment,Santa Catarina,South,-26.914984,-48.655888,102.0,888333.61,Itajaí
9357,apartment,Santa Catarina,South,-27.176991,-48.608822,140.0,398790.15,Porto Belo
9358,apartment,Santa Catarina,South,-26.985996,-48.636383,212.0,988146.4,Balneário Camboriú
9359,apartment,Santa Catarina,South,-26.966631,-48.636383,78.0,748595.73,Balneário Camboriú
9360,apartment,Santa Catarina,South,-26.985996,-48.636383,117.0,1597004.3,Balneário Camboriú
9361,apartment,Santa Catarina,South,-27.010326,-48.647366,87.0,319400.84,Camboriú
9362,apartment,Santa Catarina,South,-27.106749,-48.628864,121.0,1130746.77,Itapema
9363,apartment,Santa Catarina,South,-27.4344518,-48.3966218,95.0,353358.36,Florianópolis
9364,apartment,Santa Catarina,South,-27.106749,-48.628864,133.0,859165.61,Itapema
9365,apartment,Santa Catarina,South,-26.985996,-48.636383,88.0,554709.46,Balneário Camboriú
9366,apartment,Santa Catarina,South,-28.68222,-49.378399,148.0,432896.95,Criciúma
9367,apartment,Santa Catarina,South,-27.106749,-48.628864,155.0,1211514.4,Itapema
9368,apartment,Santa Catarina,South,-26.97504,-48.646408,167.0,628820.41,Balneário Camboriú
9369,apartment,Santa Catarina,South,-26.985996,-48.636383,183.0,1043043.43,Balneário Camboriú
9370,apartment,Santa Catarina,South,-26.80398,-48.648914,96.0,514893.61,Penha
9371,apartment,Santa Catarina,South,-28.684345,-49.37484,142.0,575018.36,Criciúma
9372,apartment,Santa Catarina,South,-27.583233,-48.49622,67.0,349344.66,Florianópolis
9373,apartment,Santa Catarina,South,-27.577587,-48.53326,122.0,928258.73,Florianópolis
9374,apartment,Santa Catarina,South,-27.584929,-48.582939,,588895.33,Florianópolis
9375,apartment,Santa Catarina,South,-27.064003,-48.699066,60.0,289457.01,Camboriú
9376,apartment,Santa Catarina,South,-27.5636763,-48.6206436,79.0,319400.84,São José
9377,apartment,Santa Catarina,South,-26.929674,-48.641396,55.0,307111.88,Itajaí
9378,apartment,Santa Catarina,South,-26.906555,-48.67617,,405040.18,Itajaí
9379,apartment,Santa Catarina,South,-27.106749,-48.628864,250.0,1416143.55,Itapema
9380,apartment,Santa Catarina,South,-26.985996,-48.636383,135.0,1097940.43,Balneário Camboriú
9381,apartment,Santa Catarina,South,-27.064003,-48.699066,156.0,479101.27,Camboriú
9382,apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,848408.53,Balneário Camboriú
9383,apartment,Santa Catarina,South,-26.985996,-48.636383,210.0,1437303.86,Balneário Camboriú
9384,apartment,Santa Catarina,South,-27.6265575,-48.6868736,62.0,254522.54,Palhoça
9385,apartment,Santa Catarina,South,-26.985996,-48.636383,100.0,718651.91,Balneário Camboriú
9386,apartment,Santa Catarina,South,-27.5905956,-48.5790099,120.0,277638.7,Florianópolis
9387,apartment,Santa Catarina,South,-26.966631,-48.636383,139.0,1147846.81,Balneário Camboriú
9388,apartment,Santa Catarina,South,-26.754795,-48.729183,99.0,436145.16,Balneário Piçarras
9389,apartment,Santa Catarina,South,-26.985996,-48.636383,119.0,1217715.75,Balneário Camboriú
9390,apartment,Santa Catarina,South,-28.679752,-49.365334,132.0,815153.9,Criciúma
9391,apartment,Santa Catarina,South,-28.6815413,-49.376241,83.0,284466.37,Criciúma
9392,apartment,Santa Catarina,South,-27.007624,-48.653748,78.0,289457.01,Camboriú
9393,apartment,Santa Catarina,South,-26.754795,-48.729183,75.0,368906.11,Balneário Piçarras
9394,apartment,Santa Catarina,South,-27.001553,-48.654495,65.0,347348.41,Camboriú
9395,apartment,Santa Catarina,South,-26.927511,-49.065353,128.0,631814.82,Blumenau
9396,apartment,Santa Catarina,South,-26.985996,-48.636383,175.0,1382406.83,Balneário Camboriú
9397,apartment,Santa Catarina,South,-26.985996,-48.636383,136.0,1097940.43,Balneário Camboriú
9398,apartment,Santa Catarina,South,-28.684008,-49.376434,178.0,508041.98,Criciúma
9399,apartment,Santa Catarina,South,-26.985996,-48.636383,140.0,1447285.12,Balneário Camboriú
9400,apartment,Santa Catarina,South,-27.559727,-48.511223,,1262394.94,Florianópolis
9401,apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,888333.61,Balneário Camboriú
9402,apartment,Santa Catarina,South,-26.985996,-48.636383,118.0,873361.7,Balneário Camboriú
9403,apartment,Santa Catarina,South,-27.106749,-48.628864,143.0,898314.91,Itapema
9404,apartment,Santa Catarina,South,-28.684345,-49.37484,153.0,540712.71,Criciúma
9405,apartment,Santa Catarina,South,-27.004595,-48.655613,65.0,239550.63,Camboriú
9406,apartment,Santa Catarina,South,-26.985996,-48.636383,98.0,648782.97,Balneário Camboriú
9407,apartment,Santa Catarina,South,-27.4284891,-48.4074842,66.0,259513.19,Florianópolis
9408,apartment,Santa Catarina,South,-26.97504,-48.646408,67.0,449157.45,Balneário Camboriú
9409,apartment,Santa Catarina,South,-26.97504,-48.646408,67.0,449157.45,Balneário Camboriú
9410,apartment,Santa Catarina,South,-26.985996,-48.636383,211.0,988146.4,Balneário Camboriú
9411,apartment,Santa Catarina,South,-27.608465,-48.594082,120.0,784116.12,Florianópolis
9412,apartment,Santa Catarina,South,-26.985996,-48.636383,121.0,861384.19,Balneário Camboriú
9413,apartment,Santa Catarina,South,-28.673487,-49.37159,171.0,1102663.58,Criciúma
9414,apartment,Santa Catarina,South,-27.594744,-48.541233,129.0,759612.1,Florianópolis
9415,apartment,Santa Catarina,South,-27.580681,-48.525505,70.0,693698.74,Florianópolis
9416,apartment,Santa Catarina,South,-27.160427,-48.50872,,848408.53,Bombinhas
9417,apartment,Santa Catarina,South,-27.160427,-48.50872,85.0,324391.48,Bombinhas
9418,apartment,Santa Catarina,South,-27.106749,-48.628864,180.0,757196.48,Itapema
9419,apartment,Santa Catarina,South,-26.985996,-48.636383,147.0,1297565.98,Balneário Camboriú
9420,house,Santa Catarina,South,-27.003908,-48.655941,,369307.22,Camboriú
9421,apartment,Santa Catarina,South,-27.445972,-48.403809,71.0,367310.97,Florianópolis
9422,apartment,Santa Catarina,South,-27.508335,-48.648739,78.0,317404.59,Biguaçu
9423,apartment,Santa Catarina,South,-26.99839,-48.632233,,1247659.6,Balneário Camboriú
9424,apartment,Santa Catarina,South,-26.985996,-48.636383,100.0,578914.03,Balneário Camboriú
9425,apartment,Santa Catarina,South,-27.4250134,-48.4044478,120.0,555277.43,Florianópolis
9426,apartment,Santa Catarina,South,-26.966631,-48.636383,127.0,1397378.74,Balneário Camboriú
9427,house,Santa Catarina,South,-26.966631,-48.636383,90.0,449157.45,Balneário Camboriú
9428,apartment,Santa Catarina,South,-26.966631,-48.636383,132.0,1297565.98,Balneário Camboriú
9429,apartment,Santa Catarina,South,-26.910597,-48.670952,94.0,768558.29,Itajaí
9430,apartment,Santa Catarina,South,-27.594744,-48.541233,129.0,808619.16,Florianópolis
9431,apartment,Santa Catarina,South,-26.985996,-48.636383,220.0,1247659.6,Balneário Camboriú
9432,apartment,Santa Catarina,South,-26.929674,-48.641396,116.0,913286.82,Itajaí
9433,apartment,Santa Catarina,South,-26.985996,-48.636383,60.0,365314.72,Balneário Camboriú
9434,apartment,Santa Catarina,South,-26.929674,-48.641396,93.0,668745.53,Itajaí
9435,apartment,Santa Catarina,South,-26.985996,-48.636383,170.0,698689.35,Balneário Camboriú
9436,house,Santa Catarina,South,-27.424585,-48.431267,220.0,628820.41,Florianópolis
9437,apartment,Santa Catarina,South,-27.590532,-48.556248,,1646910.68,Florianópolis
9438,house,Santa Catarina,South,-27.445972,-48.403809,180.0,578914.03,Florianópolis
9439,house,Santa Catarina,South,-26.985996,-48.636383,215.0,656236.96,Balneário Camboriú
9440,apartment,Santa Catarina,South,-26.80398,-48.648914,93.0,380753.73,Penha
9441,apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,848408.53,Balneário Camboriú
9442,apartment,Santa Catarina,South,-26.754795,-48.729183,135.0,686524.82,Balneário Piçarras
9443,apartment,Santa Catarina,South,-28.777613,-49.263866,170.0,540712.71,Içara
9444,apartment,Santa Catarina,South,-26.985996,-48.636383,133.0,1157828.1,Balneário Camboriú
9445,apartment,Santa Catarina,South,-27.106749,-48.628864,124.0,1007576.14,Itapema
9446,apartment,Santa Catarina,South,-26.985996,-48.636383,112.0,748595.73,Balneário Camboriú
9447,apartment,Santa Catarina,South,-26.946136,-48.630657,128.0,944228.76,Itajaí
9448,apartment,Santa Catarina,South,-26.754795,-48.729183,95.0,433764.54,Balneário Piçarras
9449,house,Santa Catarina,South,-26.99998,-48.62971,116.0,898314.91,Balneário Camboriú
9450,apartment,Santa Catarina,South,-26.985996,-48.636383,117.0,1227697.04,Balneário Camboriú
9451,apartment,Santa Catarina,South,-26.9987368,-48.6313699,176.0,1257640.86,Balneário Camboriú
9452,apartment,Santa Catarina,South,-26.985996,-48.636383,66.0,548970.21,Balneário Camboriú
9453,apartment,Santa Catarina,South,-26.97504,-48.646408,,399251.07,Balneário Camboriú
9454,house,Santa Catarina,South,-27.451996,-48.447075,90.0,319400.84,Florianópolis
9455,apartment,Santa Catarina,South,-27.106749,-48.628864,82.0,333166.46,Itapema
9456,apartment,Santa Catarina,South,-27.012741,-48.616337,66.0,324391.48,Balneário Camboriú
9457,apartment,Santa Catarina,South,-26.985996,-48.636383,106.0,1197753.22,Balneário Camboriú
9458,apartment,Santa Catarina,South,-26.985996,-48.636383,,1487210.24,Balneário Camboriú
9459,apartment,Santa Catarina,South,-27.010326,-48.647366,86.0,349344.66,Camboriú
9460,apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,948221.29,Balneário Camboriú
9461,apartment,Santa Catarina,South,-26.985996,-48.636383,107.0,551541.92,Balneário Camboriú
9462,apartment,Santa Catarina,South,-27.106749,-48.628864,160.0,858156.04,Itapema
9463,apartment,Santa Catarina,South,-26.985996,-48.636383,142.0,998127.67,Balneário Camboriú
9464,apartment,Santa Catarina,South,-26.985996,-48.636383,162.0,1033062.14,Balneário Camboriú
9465,apartment,Santa Catarina,South,-26.985996,-48.636383,,748595.73,Balneário Camboriú
9466,apartment,Santa Catarina,South,-26.80398,-48.648914,193.0,649169.78,Penha
9467,apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,888333.61,Balneário Camboriú
9468,house,Santa Catarina,South,-26.931703,-48.6420567,240.0,489082.54,Itajaí
9469,apartment,Santa Catarina,South,-27.4274578,-48.4054039,80.0,245826.35,Florianópolis
9470,apartment,Santa Catarina,South,-26.912107,-48.673893,130.0,394260.42,Itajaí
9471,apartment,Santa Catarina,South,-26.985996,-48.636383,80.0,379288.51,Balneário Camboriú
9472,house,Santa Catarina,South,-26.754795,-48.729183,120.0,333166.46,Balneário Piçarras
9473,house,Santa Catarina,South,-28.777613,-49.263866,103.0,401859.18,Içara
9474,apartment,Santa Catarina,South,-27.611835,-48.630733,65.0,313979.02,São José
9475,apartment,Santa Catarina,South,-26.97504,-48.646408,77.0,494958.52,Balneário Camboriú
9476,apartment,Santa Catarina,South,-27.14343714,-48.58773073,132.0,1100458.91,Itapema
9477,house,Santa Catarina,South,-27.424585,-48.431267,142.0,429194.89,Florianópolis
9478,apartment,Santa Catarina,South,-27.012741,-48.616337,75.0,279475.72,Balneário Camboriú
9479,house,Santa Catarina,South,-28.13177442,-48.64666147,110.0,1514393.0,Imbituba
9480,apartment,Santa Catarina,South,-27.584118,-48.499092,,484590.97,Florianópolis
9481,house,Santa Catarina,South,-27.445972,-48.403809,97.0,264503.81,Florianópolis
9482,apartment,Santa Catarina,South,-26.946136,-48.630657,111.0,1625949.99,Itajaí
9483,apartment,Santa Catarina,South,-26.985996,-48.636383,128.0,836430.98,Balneário Camboriú
